index_id,name,description,ingredients,instructions
578,義式總匯蛋餅披薩,把普通到不行的蛋餅皮變成最歡樂的披薩模樣，打上幾顆蛋，鋪上露營常用的任意食材，撒上百搭香草與玫瑰鹽，多重口感與風味層層交疊，超簡單必學！,"['蛋餅皮 1片', '雞蛋 3顆', '紅甜椒 1/4顆', '黃甜椒 1/4顆', '雞胸肉 200公克', '鴻喜菇 1/2包', '金黃蒜油 15毫升', '玫瑰鹽 適量公克', '百搭香草 適量公克']","['食材照', '雞胸肉、紅黃椒切丁', '鴻喜菇切除底部剝小塊', '鍋中放入鴻喜菇乾鍋煎出水分，淋上金黃蒜油，加入雞胸肉、紅黃椒丁', '加入玫瑰鹽、百搭香草調味炒勻', '配料炒熟後取出備用，加入少許金黃蒜油，放入蛋餅皮煎至底部酥香', '雞蛋直接打在蛋餅上煎至定型，放入其他配料鋪平，撒上百搭香草即完成']"
579,蘆筍炒蝦仁,彈牙的白蝦蝦仁搭配清爽的蘆薈，口感多種層次越嚼越香，搭配蒜油與胡椒的香氣，色香味俱全讓人食指大動！,"['蝦仁 150公克', '蘆筍 1把', '金黃蒜油 10毫升', '玫瑰鹽 適量公克', '黑胡椒粒 3公克', '白胡椒粉 3公克']","['食材照', '蘆筍切段備用', '蝦仁與白胡椒粉抓勻備用', '起一鍋滾水將蘆筍燙熟取出', '鍋中倒入金黃蒜油，放入蝦仁煎上色，再放入蘆筍快速拌炒', '撒入粗粒黑胡椒、玫瑰鹽炒勻即完成']"
580,紅蔥肉燥蒜味豬肉片,醬濃醇香，紅蔥肉燥香氣四溢，加入蒜末與肉片一同醃漬，比一般烤肉多更多風味層次！放上烤盤馬上散發紅蔥肉燥醬的美味，能配好幾片吐司的烤肉醃漬秘方趕快收藏！,"['水 50毫升', '蒜頭 20公克', '梅花豬肉片 600公克', '紅蔥肉燥醬 1包']","['食材照', '蒜頭拍扁切碎，與紅蔥肉燥醬、水拌勻成醃醬', '放入豬梅花肉片醃漬30分鐘入味', '烤盤抹上奶油，將肉片放上烤盤兩面烤熟即完成']"
581,泰式打拋檸檬烤五花,酸辣夠味，泰式打拋也能做烤肉！檸檬酸度強化了泰式風味，香菜的香氣讓醬料更加清新，去腥解膩的必學優質烤肉沾醬,"['檸檬汁 25毫升', '香菜 10公克', '五花肉 350公克', '泰式打拋醬 50公克']","['食材照', '香菜切碎', '檸檬榨汁，與泰式打拋醬混合，加入香菜碎拌勻備用', '五花肉去掉最上層的皮，避免口感過硬', '將五花肉烤熟，食用時沾附醬汁']"
582,南洋叻沙柚子醬烤海鮮,鮮辣提味的南洋叻沙，加入柚子增香解膩，風味更加昇華，沾附海鮮上，讓人越吃越上癮！,"['草蝦 10尾', '透抽 100公克', '柚子 150公克', '南洋叻沙醬 1/5包']","['食材照', '將2/3柚子果肉去籽壓榨出水分，1/3剝散，與南洋叻沙醬混合備用', '磨點柚子皮在南洋叻沙醬中增加香氣', '透抽、蝦子放上烤盤烤熟，食用時即可沾附叻沙柚子醬']"
583,日式照燒蜂蜜烤雞翅,甜鹹適中，照燒醬搭配蜂蜜，風味更加甜潤，作為烤肉醬刷上讓人垂涎三尺，金黃的醬色一看就食指大動,"['白芝麻 適量公克', '雞翅(二節) 5-8支', '照燒醬 100公克']","['食材照', '二節翅劃刀', '日式照燒醬與蜂蜜均勻混合，輕鬆擁有蜂蜜照燒醬', '烤盤抹上奶油，放上二節翅以中小火烤，表面變金黃後刷上醬料繼續烤', '刷醬重複三次﹑直到雞翅能被竹籤輕鬆穿透，撒上白芝麻即完成']"
584,檸檬鹽烤白帶魚,白帶魚捲起成串，烤得魚香四溢、鮮味迷人，金黃的外表下撒上檸檬椒鹽，與魚油結合後風味昇華，清爽開胃讓人烤肉越吃越涮嘴！,"['白帶魚 1盒', '檸香椒鹽 3公克']","['食材照', '將白帶魚串起', '烤盤中加入奶油，放入白帶魚小火烤至全熟，撒上檸檬椒鹽即完成']"
585,青蔥牛肉捲,牛肉片捲上蔥段，加入台灣味的鹹酥雞椒鹽，烤香後撒上滿滿草原奔放風味的孜然風味料，一口咬下香氣充斥嘴裡縈繞，令人流連忘返,"['青蔥 6根', '五花肉 200公克', '孜然風味料 5公克', '鹽酥雞椒鹽粉 3公克']","['食材照', '青蔥切段', '蔥段放上牛五花片，撒上鹹酥雞椒鹽', '捲起牛肉片並串起來', '烤盤中加入奶油，放入牛肉串烤熟，撒上孜然風味料即完成']"
586,塔香冬瓜蛤蜊,在烤爐上直火加熱，簡單的冬瓜與蛤蜊直烤出最原味的湯汁，最後撒入蒜香九層塔，鮮味與塔香直衝腦門，人人搶著吃！,"['蛤蜊 150公克', '冬瓜 250公克', '玫瑰鹽 適量公克', '蒜香九層塔 3']","['食材照', '蛤蜊吐沙，冬瓜切片', '冬瓜、蛤蜊放入鋁箔碗中，撒入玫瑰鹽，蓋蓋小火悶烤至蛤蜊開殼', '起鍋前撒入蒜香九層塔即完成']"
587,十三香脆皮豬五花,香麻夠味、外酥內嫩酥烤豬五花，先用滷包汆燙過減少腥味，十三香醃漬過後香氣滲入，烤到外皮酥脆金黃，不怕烤焦了裡面還沒熟！香氣迷人、減輕油膩，必學烤五花技巧！,"['青蔥 5根', '五花豬肉片 300公克', '生薑 10公克', '玫瑰鹽 適量公克', '萬用滷味包 1包', '勁辣十三香 5']","['食材照', '豬五花放入萬用滷味包、青蔥、薑，汆燙5-6分鐘', '豬五花撒上勁辣十三香，放冰箱醃漬30分鐘', '醃漬完的豬五花放上烤盤煎脆，剪小塊即可食用']"
588,七味芽菜腐皮捲,酥脆腐皮包裹鹹香、微辣、爽口的蔬菜內餡，再沾附以蔥油為基底，帶點酸的清爽辣醬，辣感來自七味唐辛子黑白芝麻與羅勒溫潤後的香辣，尾韻帶點花椒麻感，不刺激卻能提出蔬菜的鮮甜。,"['薑末 5公克', '香菜 5公克', '麵粉 少許公克', '紅蘿蔔 50公克', '豆芽菜 300公克', '豆腐皮 4張', '黑木耳 50公克', '糯米醋 30毫升', '砂糖 5公克', '金黃蔥油 30毫升', '玫瑰鹽 5公克', '日式唐辛子 15公克']","['將木耳跟紅蘿蔔切絲，與豆芽菜一起稍微過水汆燙，撈起泡冰水放涼備用。', '將七味唐辛子1大匙、糯米醋、玫瑰鹽、二砂糖、金黃蔥油、香菜末、薑末混合拌勻備用。', '將冰鎮好的豆芽菜、紅蘿蔔、黑木耳擠乾水份備用，撒上適量七味唐辛子、適量玫瑰鹽拌勻。', '取一張豆腐皮將芽菜餡料擺放置豆腐皮上方正中間，將豆腐皮以包春捲方式捲起，收口抹上少許的麵糊包好備用。', '平底鍋加入金黃蔥油，將捲好腐皮芽菜捲放入鍋中，以小火煎至金黃色取出放涼，放涼後切段沾附醬汁食用。']"
589,義式野菇鹹派,全素者義式下午茶的新選擇！以豆腐和豆漿製作口感綿密的鹹派塔餡，再以薑黃粉調製如同蛋液般的色澤，增添食慾感，一口咬下，義大利香草的清香伴隨蔬菜的鮮甜緩緩入喉，尾韻釋放出黑胡椒的微微嗆辣感，整體口感層次豐厚！,"['馬鈴薯 80公克', '香菇 60公克', '青花椰菜 50公克', '橄欖油 5毫升', '洋菇 60公克', '玉米粉 30公克', '彩椒 30公克', '鷹嘴豆 30公克', '黑橄欖 4-5顆', '豆漿 150毫升', '無糖塔皮(4吋) 12個', '木棉豆腐(板豆腐) 150公克', '巴薩米克醋 15毫升', '薑黃粉 1.5公克', '金黃蔥油 15毫升', '玫瑰鹽 3公克', '黑胡椒粒 3公克', '義大利香料 3公克']","['將馬鈴薯、洋菇、香菇、彩椒切1公分大小，青花椰菜切小朵，黑橄欖切片。', '製作素蛋液：將木棉豆腐、鷹嘴豆粉、玉米粉、豆漿、玫瑰鹽1/4小匙、薑黃粉1/4小匙、橄欖油放入調理盆用打蛋器攪拌均勻。', '製作餡料：取平底鍋，加入金黃蔥油，放入馬鈴薯拌炒，再加入洋菇丁、香菇丁炒至表面微金黃，以綜合義大利香草、玫瑰鹽1/4小匙、黑胡椒粗粒調味。', '後加入青花椰菜、彩椒、黑橄欖炒至香味釋出，加入巴沙米克醋提味，起鍋放涼備用。', '組合鹹派：素蛋液填入一點點至派皮底部，再填入2/3餡料，均勻鋪在烤好的半熟派皮上，加入素蛋液跟派皮表面切齊，將剩餘炒料隨意放在表面上。', '將烤箱預熱上下火180度，放入鹹派烤約15分鐘出爐即完成。']"
590,韭菜花炒甜不辣米血,甜不辣與米血甜鹹Q彈的口感，搭配韭菜花香脆美味，層出不窮的風味與口感超下飯！讓烤肉用不完的食材大翻身！,"['水 150毫升', '辣椒 1根', '甜不辣 6片', '米血 150公克', '韭菜花 200公克', '金黃蒜油 15毫升', '萬用胡椒鹽 5公克']","['食材照', '韭菜花切段，韭菜頭另外分出', '甜不辣和米血切條，辣椒切絲', '鍋中倒入金黃蒜油，放入韭菜頭先炒香', '加入甜不辣、米血炒香', '加入水、韭菜花段拌炒收汁', '起鍋前撒上萬用胡椒鹽、辣椒絲拌炒即完成']"
591,客家小炒,肉香、海鮮香、豆香相輔相成，加入芹菜的造就豐富口感，鹹香油亮、開胃下飯，將烤肉用不完的五花肉與豆乾超進化！變身美味經典客家美食,"['芹菜 4根', '紅辣椒 1根', '豆干 4塊', '五花肉 200公克', '一夜干 1/2隻', '米酒 15毫升', '冰糖 7公克', '醬油膏 15公克', '金黃蒜油 10毫升', '白胡椒鹽 3公克', '香蒜粒 5公克']","['食材照', '五花肉切條、豆干切片、芹菜切段、辣椒切絲', '一夜干對切後切成條狀，較不易捲曲', '金黃蒜油倒入鍋中煸炒五花肉至表面上色，加入冰糖炒糖色', '放入豆干炒上色，加入一夜干炒香', '加入醬油膏、米酒、辛香白胡椒鹽、香蒜粒、芹菜及辣椒絲', '拌炒均勻收乾即完成']"
592,紅麴燒肉,選用具有去腥提味的香辛料醃漬豬五花，尤以粉狀更易滲入肉質纖維中；白胡椒清香嗆辣適合白肉，微辣尾韻刺激唾液增生、回甘；五香粉和薑母粉味重可覆蓋豬腥味；甘草粉得以帶出肉的鮮甜感；香蒜粉扮演平衡的角色，致使每種風味不搶味但卻得以充份展現其特色。食譜圖文由日日幸福出版社 授權使用，源自吳秉承師傅著作 料理神手吳秉承最合你口味的常備菜MENU,"['地瓜粉 100公克', '五花肉 600公克', '醃脆瓜 50公克', '紅麴醬 45公克', '甜辣醬 30公克', '米酒 15毫升', '砂糖 15公克', '鹽 5公克', '香蒜粉 5公克', '五香粉 5公克', '薑母粉 5公克', '白胡椒粉 5公克', '甘草粉 5公克']","['豬五花肉切片備用。', '取一調理碗，倒入紅麴醬、米酒、鹽、純白胡椒粉、純正甘草粉、香純五香粉、糖、薑母粉、香蒜粉，攪拌均勻。 ', '放入切片的豬五花肉，抓醃均勻後，放入保鮮盒，醃漬2小時。 ', '取一盤子，鋪上地瓜粉，取出醃漬好的豬五花肉片，放入其中裹粉。 ', '把醃好的豬五花肉片裹完地瓜粉後，靜置約10分鐘。 ', '取油鍋，等油溫升至160℃，將豬五花肉放入鍋中，炸至香酥。 ', '最後撈出豬五花肉，切片後擺盤，放入醃脆瓜、甜辣醬即可食用。', '豬五花肉片裹完地瓜粉靜置的動作，是在進行「炸物反潮」的動作，將醃漬好的紅麴燒肉沾裹完地瓜粉，稍微靜置到醃料或水分滲出，使炸物表面粉類變潮濕，這樣炸出來的紅麴燒肉才不會脫殼！']"
593,芋頭排骨飯,芋頭的鬆軟、米飯的Q彈與肉排一同入口咬下，肉排的鮮甜軟嫩多汁被米飯與芋頭充分吸收。白胡椒粉清香嗆辣風味，去除豬肉的腥味，其微辣尾韻，得以襯托食材的甜，為醬香調味創造層次感。食譜圖文由日日幸福出版社 授權使用，源自吳秉承師傅著作 料理神手吳秉承最合你口味的常備菜MENU,"['水 240毫升', '香菜 10公克', '高麗菜 50公克', '地瓜粉 15公克', '米 240公克', '鴻喜菇 1/3包', '紅蔥頭 10公克', '蒜頭 10公克', '蝦米 10公克', '芋頭 1/2顆', '豬小排 200公克', '米酒 15毫升', '砂糖 5公克', '素蠔油 5公克', '醬油 15毫升', '白胡椒粉 5公克']","['豬小排切塊。', '取大碗，放入豬小排、米酒、醬油、素蠔油、糖、純白胡椒粉、地瓜粉，抓勻備用。', '芋頭切成小方塊，備用。', '取電鍋內鍋，先放入白米。', '依序加入蝦米、鴻喜菇、切塊的芋頭、高麗菜碎、蒜頭酥、紅蔥頭酥和1米杯水。', '依序放入豬小排，平均分配放在米飯與其他食材上。 ', '外鍋倒入1米杯水，蓋上鍋蓋，按下蒸煮鍵。 ', '蒸煮至按鈕跳起，靜置燜約10分鐘，最後放上香菜即可。', '濃醇香來自排骨和芋頭，鮮味來自蝦米，所以份量比例要剛好，排骨要醃漬入味才會好吃。']"
594,糖醋雞丁,以粉狀香辛料醃漬雞胸，其質地更易滲入肉質纖維中，達到去腥提出鮮甜的作用；白胡椒清香嗆辣適合白肉，微辣尾韻刺激唾液增生、回甘；五香粉味重可覆蓋雞肉腥味，其甘草成分可提襯雞胸肉的鮮甜肉汁。食譜圖文由日日幸福出版社 授權使用，源自吳秉承師傅著作 料理神手吳秉承最合你口味的常備菜MENU,"['紅甜椒 30公克', '水 100毫升', '香油 15毫升', '黃甜椒 30公克', '地瓜粉 30公克', '蒜頭(蒜末) 10公克', '雞胸肉 300公克', '青蔥 10公克', '洋蔥 30公克', '青椒 15公克顆', '鳯梨 30公克', '米酒 30毫升', '砂糖 30公克', '番茄醬 45公克', '太白粉 30公克', '白醋 30毫升', '醬油 30毫升', '五香粉 5公克', '白胡椒粉 5公克']","['調味料A.米酒2大匙、醬油1大匙、純白胡椒粉1小匙、香純五香粉1小匙、太白粉1大匙', '調味料B.番茄醬3大匙、糖2大匙、醬油1大匙、水100cc、白醋2大匙', '調味料C.太白粉1大匙加水調成太白粉水', '雞胸肉洗淨，用紙巾擦乾後切塊。', '取調理碗，放入切塊的雞胸肉和調味料A，抓醃均勻。', '取一盤，鋪好地瓜粉，放入抓醃好的雞胸肉，沾裹均勻備用。', '取一油鍋，油溫升至160℃，放入雞胸肉塊，炸至金黃色。', '再加入鳯梨片、紅甜椒片、黃甜椒片和青椒片，過油後炸至上色。', '油瀝出後，同鍋，倒入香油，再放入蒜末、蔥段與洋蔥爆香。', '加入調味料B的番茄醬和糖，炒香後倒入醬油和100cc的水，攪拌均勻。', '最後加入雞丁炒勻，放入白醋和C.太白粉水勾芡即可。', '雞丁可先醃漬，放入保鮮袋密封，放入冰箱，之後想要製作其他料理，都可以拿出來使用。冷藏可保存3-4天，冷凍1個月。', '糖醋雞丁可先放入真空袋，用真空機抽至完全真空狀態，便於保存和加速入味。', '糖醋醬汁製作重點：番茄醬和糖一定要炒至色澤紅潤，最後起鍋前再倒入白醋，這樣才會有酸甜的效果。']"
595,白滷,白滷是台式小吃常見的湯頭之一，以醇厚、濃郁的大骨湯為基底，搭配數種香辛料一同熬煮，呈現鹹鮮清甜的風味。香辛料種類為滷包常見的肉桂、丁香、八角、花椒等為主，滷煮時得以去腥提味，並藉由甘草、肉桂帶甜風味的香辛料，將食材中的甜味帶出來，由於調製白滷湯底時，未使用醬油，因此增添一點胡椒粉，能使湯頭具有層次豐厚感。白滷料理很特別，除了作為滷煮湯醬，融入食材精華的湯醬，也能作為湯品食用；一口松阪豬搭配台式甜辣醬、薑絲，一口白滷湯，是很道地的台式吃法喔！,"['水 5000毫升', '生薑 20公克', '松阪豬 600公克', '甜辣醬 20公克', '中藥滷包 適量', '肉桂粉 2公克', '花椒粉 4公克', '香蒜粉 30公克', '薑母粉 15公克', '大骨高湯粉 30公克', '甘草粉 5公克', '傳香特級胡椒粉 15公克', '八角粉 0.6公克', '丁香粉 3公克', '月桂葉粉 2公克']","['薑切絲，松阪豬切片、一口大小。', '取一深鍋加入水、大骨高湯粉、傳香特級胡椒粉、香蒜粉、薑母粉、甘草粉、八角粉、花椒粉、肉桂粉、丁香粉、月桂葉粉、中藥滷包煮滾。', '舀500毫升的白滷汁到另一個小湯鍋中加熱。', '將松阪豬放入小湯鍋中煮熟。', '吃的時候，松阪豬可搭配薑絲沾附甜辣醬一起食用，或是佐湯一同食用。']"
596,高麗菜飯,配料滿滿，營養豐富的高麗菜飯，運用香菇水、白胡椒、金黃蒜油增加香氣，免爆香也能有滿滿蒜香味！口感豐富好涮嘴～,"['高麗菜 150公克', '紅蘿蔔 1根', '米 24公克', '乾香菇 4朵', '五花肉 200公克', '醬油 45毫升', '金黃蒜油 15毫升', '玫瑰鹽 適量公克', '白胡椒粉 15公克']","['食材照', '高麗菜切絲、紅蘿蔔切絲、乾香菇泡水切絲、五花肉切條', '將米2杯及其他材料一同放入電鍋，加入正常煮飯水比例(電鍋2杯，電子鍋2.2杯)，加入金黃蒜油、純白胡椒粉、玫瑰鹽、醬油拌勻', '外鍋倒入2杯水(電子鍋則省略)，開關跳起悶15分鐘，開蓋淋入少許金黃蒜油拌勻即完成']"
597,蔥油雞腿,雞腿用蒸的能減去鍋煎的油脂，金黃蔥油調配的醬汁入電鍋蒸一分鐘，沾醬風味更融合！淋上雞腿條香氣撲鼻，一口咬下雞肉仍保留雞汁，和蔥油醬汁完美搭配，忍不住再夾一塊！,"['青蔥 2根', '生薑 10公克', '雞腿排 1支', '金黃蔥油 40毫升', '白胡椒鹽 10公克']","['食材照', '雞腿肉面劃刀幫助入味，蔥切蔥花、薑磨成泥', '雞腿排撒上辛香白胡椒鹽醃漬，放入電鍋，外鍋1杯水蒸熟', '製作蔥油醬：起另一平底鍋，冷鍋加入金黃蔥油，放入蔥花、薑泥', '小火炒出香氣(約3~4分鐘)，待雞腿蒸熟後加入雞汁煮滾', '雞腿排切片後淋上蔥油醬即完成']"
598,古早味瓜仔肉,大人小孩都愛的一道家常料理！調味秘方運用香蒜粒，省去切蒜步驟還能有滿滿蒜頭香氣，與瓜仔肉結合後的鹹甜香一次到位，淋上金黃蔥油，瞬間成為下飯神器！,"['青蔥 1根', '豬絞肉 350公克', '醃脆瓜 50公克', '醃脆瓜汁 50毫升', '太白粉 5公克', '醬油 10毫升', '金黃蔥油 15毫升', '萬用胡椒鹽 5公克', '香蒜粒 15公克']","['食材照', '脆瓜切碎末', '絞肉加入脆瓜末、脆瓜汁、太白粉、蔥花、香蒜粒、萬用胡椒鹽、金黃蔥油10毫升、醬油拌勻', '電鍋外鍋加入一杯半的水，放入絞肉蒸至開關跳起', '起鍋前淋上金黃蔥油5毫升即完成']"
599,義式蒜香燉飯,微波也能做出義式燉飯！將食材都切丁容易熟，用研磨的粗胡椒粒與玫瑰鹽，提升食材的美味，最後用金黃蒜油拌勻再微波一分鐘，香噴噴的義式燉飯就是這麼簡單！,"['紅甜椒 10公克', '奶油 10公克', '牛奶 75毫升', '黃甜椒 10公克', '牛蕃茄 1/4顆', '起司片 1片', '白飯 1碗', '蘑菇 3朵', '金黃蒜油 10毫升', '玫瑰鹽 適量公克', '黑胡椒粒 5公克', '義大利香料 5公克']","['食材照', '紅黃椒切丁、蘑菇切片、小蕃茄切半', '將所有食材放一起，撒入義大利香草、粗黑胡椒粒、玫瑰鹽、金黃蒜油拌勻， ', '高火微波3分鐘後，拿出來拌勻後再用高火微波3分鐘即完成']"
600,蒜香肉絲水蓮,「叮」！微波爐出菜囉～美味秘訣是用鹹酥雞椒鹽來調味，最後用掃盤神器：金黃蒜油拌勻，上桌後香氣四溢，蒜香爆棚的肉絲水蓮，讓全家人馬上掃盤！,"['水 10毫升', '肉絲 100公克', '水蓮 1把', '金黃蒜油 10毫升', '鹽酥雞椒鹽粉 10公克']","['食材照', '水蓮洗淨切段', '肉絲撒入鹹酥雞椒鹽1小匙、少許金黃蒜油拌勻，微波高火1分鐘', '加入水蓮、水、鹹酥雞椒鹽1小匙拌勻，高火3分鐘', '淋上金黃蒜油拌勻即完成']"
602,茭白筍蘿蔔石斑魚湯,用金黃蔥油把乾香菇的香氣炒出後，加入食材後能煮出濃郁香氣！茭白筍跟蘿蔔完美搭配，清甜又營養滿分的石斑魚湯，大人小孩都愛喝！,"['水 700毫升', '青蔥 1根', '乾香菇 6朵', '白蘿蔔 1/2根', '石斑魚 1包', '茭白筍 300公克', '米酒 20毫升', '金黃蔥油 20毫升', '玫瑰鹽 適量公克']","['食材照', '石斑魚切片', '茭白筍剝皮切段、白蘿蔔切片、乾香菇泡熱水後切絲、蔥切蔥花', '鍋中倒入金黃蔥油，放入泡發的乾香菇絲爆香，炒出濃郁香氣', '加入水後放入茭白筍、白蘿蔔煮滾出甜味成蔬菜高湯', '放入石斑魚片煮熟', '加入米酒、玫瑰鹽調味，起鍋前淋上金黃蔥油、撒上蔥花即完成']"
603,蒜香孜然燒茄子,日式居酒屋料理輕鬆上桌！茄子烤至軟爛搭配濃郁醬汁，超下飯！七味唐辛子與孜然風味料搭配合作無間！在醬汁中成功提升烤物的香氣～,"['洋蔥 1/4顆', '水 30毫升', '白芝麻 2公克', '茄子 1條', '青蔥 5公克', '砂糖 5公克', '日式醬油 20毫升', '金黃蒜油 20毫升', '孜然風味料 15公克', '日式唐辛子 15公克']","['食材照', '茄子切成長段，對半切', '烤箱180度預熱5分鐘，鋪上烘焙紙', '蔥花切末、洋蔥切末', '茄肉面上淋上首許金黃蒜油，進烤箱200度15分鐘', '調製醬汁：洋蔥末＋蔥花末＋日式醬油＋糖＋水＋孜然風味料＋七味唐辛子＋白芝麻，混和後完成醬汁', '取出茄子後，淋上調好的醬汁，進烤箱180度2分鐘', '最後撒上孜然風味料﹑七味唐辛子，用蔥絲點綴，即完成']"
604,酸奶香蔥焗雞胸,在家用烤箱也能出大菜！雞胸經過酸奶醃製出爐超juicy！每一口咬下都是滿足，撒上義大利香料瞬間level up,"['雞蛋 1顆', '麵包粉 150公克', '麵粉 100公克', '檸檬 2顆', '小番茄 5-10顆', '雞胸肉 300公克', '鮮奶油 200毫升', '金黃蔥油 40毫升', '玫瑰鹽 適量公克', '義大利香料 5公克']","['食材照', '檸檬1顆榨成汁、另1顆切檸檬角，小番茄對半切', '烤箱160度預熱', '雞胸肉對半切成大片薄狀(厚度盡量一致)', '鮮奶油、檸檬汁、金黃蔥油20毫升、玫瑰鹽拌勻成酸奶，將雞胸肉均勻泡入20分鐘', '取出雞胸擦乾後，裹上麵粉、蛋液、麵包粉，於表現淋上金黃蔥油20毫升', '烤箱200度/15分鐘後，加入小蕃茄、檸檬角，再進烤箱200度4分鐘', '出爐後撒上義大利香料即完成']"
605,辣炒年糕,嚴選正宗韓國辣椒醬、辣椒粉及多種香辛料製成，口味辣中帶甜、層次豐富；最適合搭配年糕條和魚板製作辣炒年糕，濃郁帶勁，讓人銷魂過癮。,"['韓式年糕 300公克', '韓式魚板 5-6片', '韓式年糕醬 100毫升']","['食材照', '鍋內倒入醬包和150毫升的水攪拌均勻。', '放入年糕條攪拌均勻，大火煮3分鐘至年糕軟化。', '最後加入魚板，中火煮約2分鐘，即可享用。']"
606,壽喜鍋,以牛肉高湯粉做為壽喜燒醬汁基底湯，與鮮蔬、牛肉片共同煨煮，湯底融入食材鮮甜味，湯粉提襯鹹鮮；日式照燒醬鹹甜醬香，賦予鍋物清甜、醇厚的醬香湯頭，與牛肉高湯完美搭配！,"['雞蛋 2顆', '水 500毫升', '香菇 60公克', '青蔥 1根', '奶油 30公克', '蒟蒻絲 170公克', '鴻喜菇 1/2包', '洋蔥 150公克', '娃娃菜 200公克', '牛肉 250公克', '燒豆腐 適量', '照燒醬 150公克', '牛肉高湯粉 10公克']","['洋蔥切絲，娃娃菜、生香菇切片，蒟蒻絲汆燙，鴻喜菇拆絲狀，大蔥切段，生蛋打散成蛋汁。', '將水、日式照燒醬、牛肉高湯粉混合後，煮至沸騰，即成壽喜燒醬汁。', '將所有食材(蛋汁除外)擺入鑄鐵鍋中，淋上壽喜燒醬汁，煮至沸騰後蓋上鍋蓋再煮至肉片熟後，沾附蛋汁食用即可。', '牛肉高湯粉兌水後，即成牛肉高湯，可作為壽喜燒湯底，與牛肉片風味具有相輔相成之效。']"
610,韓式辣肉燥,洋蔥丁跟豬絞肉搭配韓式年糕醬燉煮後，辣度降低，甜味大幅提升，濃郁的醬汁，撒上蔥花，拌飯、拌麵都方便好吃，是道家常的韓式經典料理！,"['洋蔥 1/2顆', '水 250毫升', '生薑 3公克', '豬絞肉 350公克', '金黃蒜油 15毫升', '韓式年糕醬 100毫升']","['食材照', '薑切末 洋蔥切丁', '將金黃蒜油1大匙加入鍋中，加入薑末及洋蔥丁進行爆香(中小火)', '待洋蔥丁炒至透明，加入粗豬絞肉炒香', '加入一包韓式年糕將略炒香後加入250CC水煨煮入味', '待收汁後即可上桌 ']"
611,氣炸韓式蜂蜜炸雞,用蜂蜜中和韓式年糕醬的辛辣，甜中帶辣的醬汁配上香脆的炸雞，邪惡但卻令人滿足的韓式炸雞就是這麼簡單！朋友歡聚或是獨自追劇都超適合來這一盤！,"['冷凍鹹酥雞 1包', '蜂蜜 35公克', '韓式年糕醬 100毫升']","['食材照', '將市售冷凍鹹酥雞依據操作說明進行氣炸', '氣炸同時 將韓式年糕醬及蜂蜜以３:1的比例調和均勻', '待氣炸完成後，拌上特調韓式蜂蜜醬即完成']"
612,日式醬香山藥燒,日本料理店經典菜單，輕鬆在家還原！厚切山藥跟日式醬汁搭配，煎煮後仍吃的到山藥的清甜，鬆軟的口感搭配唐辛子沙拉醬，炙燒後的香氣撲鼻，配上小黃瓜一起吃，口感爽脆又不膩口！,"['青蔥 1根', '小黃瓜 1根', '山藥 300公克', '沙拉醬 50公克', '照燒醬 50公克', '金黃蒜油 少許毫升', '日式唐辛子 適量公克']","['食材照', '小黃瓜刨片 蔥切細末備用', '將山藥入鍋加香蒜油煎兩面金黃', '加入照燒醬煎至收汁', '將沙拉及七味粉調勻', '將刨片小黃瓜舖盤底，擺上山藥，', '擠上七味沙拉醬', '撒上蔥末即完成']"
613,韓式年糕湯(微波簡易版),韓國人過年必吃湯品，韓式年糕湯用微波爐也可以！濃郁的醬汁兌水後仍能吃到韓式辣醬的香濃，配上融化的起司更香醇，微辣但卻濃郁,"['洋蔥 1/4顆', '水 300毫升', '起司片 2片', '鴻喜菇 1/2包', '韓式年糕 200公克', '韓式魚板 5-6片', '韓式年糕醬 100毫升']","['食材照', '韓式魚板切條狀 洋蔥切絲', '準備一個可微波耐熱碗，倒入韓式年糕醬及水混和均勻', '將韓式年糕、韓式魚板、鴻喜菇、洋蔥絲放入碗內', '微波高火(700W) 5分後稍做攪拌，放入起士片再微波1分即完成']"
614,日式甘露蒲燒鯛,爽脆的高麗菜絲，搭配上鹹甜的照燒鯛魚，在家也能輕鬆煮出日式蒲燒風味！調配好的日式照燒醬，讓切片鯛魚輕鬆入味，剩餘的醬汁拿來拌飯也很美味！,"['白芝麻 少許公克', '高麗菜 100公克', '鯛魚片 300公克', '照燒醬 50公克', '金黃蒜油 少許毫升']","['食材照', '將鯛魚洗淨，擦乾後切片', '高麗菜切絲備用', '鍋中倒入金黃蒜油，鯛魚片下鍋，油煎至兩面金黃', '加入照燒醬燒至收汁', '盤底鋪上高麗菜絲盛起蒲燒鯛', '最後撒上白芝麻點綴即完成']"
